"BatchID","n"
"R334203",4
"R334210",3
"R334211",10
"R334219",10
"R334221",4
"R334224",4
"R334270",6
"R334273",6
"R334279",19
"R334293",6
"R334303",3
"R334339",3
"R334353",8
"R334357",15
"R334365",14
"R334368",1
"R334370",20
"R334407",8
"R334428",10
"R334433",2
"R334440",1
"R334443",24
"R334450",1
"R334493",12
"R334506",12
"R334524",1
"R334548",9
"R334562",6
"R334571",12
"R334578",12
"R334585",6
"R334588",5
"R334602",15
"R334631",10
"R334632",1
"R334637",8
"R334640",6
"R334641",9
"R334648",3
"R334652",6
"R334710",6
"R334715",6
"R334720",15
"R334723",5
"R334734",6
"R334773",1
"R334780",3
"R334791",4
"R334797",9
"R334799",4
"R334802",23
"R334805",1
"R334812",9
"R334846",6
"R334849",6
"R334856",6
"R334864",18
"R334869",5
"R334875",12
"R334888",6
"R334930",6
"R334932",9
"R334937",9
"R334940",8
"R334944",12
"R334947",2
"R334948",4
"R334984",2
"R334986",3
"R334988",3
"R334994",15
"R334996",9
"R334999",2
"R335006",12
"R335024",16
"R335063",12
"R335066",3
"R335068",12
"R335079",6
"R335080",3
"R335081",5
"R335089",1
"R335129",4
"R335175",1
"R335228",2
"R335301",8
"R335307",12
"R335310",12
"R335315",6
"R335323",1
"R335366",2
"R335387",19
"R335392",2
"R335393",3
"R335458",2
"R335463",3
"R335464",2
"R335485",8
"R335493",1
"R335535",3
"R335539",6
"R335580",10
"R335604",6
"R335606",3
"R335611",15
"R335617",17
"R335636",4
"R335646",4
"R335664",2
"R335673",3
"R335679",24
"R335680",18
"R335738",13
"R335755",9
"R335763",8
"R335771",3
"R335808",16
"R336840",2
"R336845",4
"R336893",7
"R336902",6
"R336917",15
"R336926",4
"R336928",4
"R336941",1
"R336979",15
"R336993",6
"R336998",6
"R337005",4
"R337006",4
"R337007",4
"R337035",1
"R337055",2
"R337057",3
"R337064",6
"R337065",9
"R337081",2
"R337082",3
"R337134",2
"R337138",3
"R337144",3
"R337148",6
"R337157",1
"R337173",4
"R337190",7
"R337194",1
"R337198",3
"R337199",4
"R337200",3
"R337207",2
"R337231",4
"R337249",1
"R337259",2
"R337262",10
"R337267",6
"R337270",9
"R337280",4
"R337299",4
"R337323",3
"R337328",14
"R337333",24
"R337345",24
"R338348",13
"R338352",9
"R338359",4
"R338380",58
"R338381",6
"R338392",8
"R338398",9
"R338406",9
"R338421",4
"R338460",9
"R338461",29
"R338477",18
"R338531",3
"R338536",4
"R338541",4
"R338543",32
"R338546",6
"R338609",4
"R338610",12
"R338614",7
"R338617",21
"R338620",24
"R338624",12
"R338627",2
"R338649",25
"R338662",4
"R338670",10
"R338672",11
"R338679",4
"R338687",7
"R338691",6
"R338729",14
"R338732",15
"R338734",11
"R338747",12
"R338750",19
"R338752",12
"R338753",4
"R338757",4
"R338802",14
"R338812",37
"R338817",9
"R338820",4
"R338832",5
"R338875",16
"R338876",4
"R338885",6
"R338893",2
"R338955",2
"R338957",6
"R338984",14
"R339021",2
"R339042",1
"R339043",6
"R339046",4
"R339051",6
"R339087",1
"R339129",4
"R339135",6
"R339145",14
"R339167",9
"R339187",2
"R339189",3
"R339192",9
"R339211",15
"R339212",4
"R339215",8
"R339242",3
"R339258",4
"R339275",5
"R339293",3
"R339308",2
"R339310",1
"R339315",2
"R339362",6
"R339364",3
"R339370",12
"R339373",4
"R339386",9
"R339387",2
"R339415",1
"R339428",3
"R339431",14
"R339437",2
"R339454",9
"R339455",1
"R339509",12
"R339513",3
"R339514",2
"R339525",1
"R339584",3
"R339593",2
"R339623",8
"R339643",8
"R339655",6
"R339656",2
"R339657",3
"R339665",4
"R339677",1
"R339717",6
"R339718",9
"R339725",4
"R339744",18
"R339745",13
"R339787",12
"R339788",6
"R339790",8
"R339796",4
"R339808",5
"R339812",9
"R339823",3
"R339850",3
"R339862",2
"R339868",8
"R339878",3
"R339880",8
"R339935",3
"R339939",4
"R339941",1
"R339945",3
"R339949",1
"R339977",1
"R339986",3
"R340001",2
"R340048",3
"R340049",6
"R340054",4
"R340058",2
"R340069",1
"R340112",6
"R340118",4
"R340119",3
"R340126",4
"R340129",8
"R340135",6
"R340151",1
"R340176",3
"R340179",6
"R340191",3
"R340200",4
"R340235",2
"R340265",17
"R340285",8
"R340288",4
"R340294",6
"R340337",4
"R340338",14
"R340339",4
"R340351",3
"R340388",4
"R340401",12
"R340408",2
"R340410",16
"R340412",18
"R340427",2
"R340428",16
"R340473",9
"R340482",6
"R340490",4
"R340543",11
"R340551",4
"R340557",9
"R340559",4
"R340567",7
"R340604",3
"R340609",4
"R340619",2
"R340627",3
"R340659",11
"R340677",9
"R340687",2
"R340690",6
"R340735",12
"R340739",14
"R340745",10
"R340752",21
"R340755",4
"R340761",9
"R340800",8
"R340803",4
"R340804",6
"R340806",4
"R340809",28
"R340813",6
"R340815",21
"R340820",7
"R340868",9
"R340877",6
"R340882",8
"R340890",16
"R340892",20
"R340894",2
"R340907",6
"R340973",5
"R341038",4
"R341094",2
"R341095",9
"R341105",6
"R341109",2
"R341160",18
"R341163",6
"R341165",6
"R341169",18
"R341184",3
"R341186",15
"R341225",13
"R341245",9
"R341248",6
"R341250",4
"R341251",4
"R341252",3
"R341253",4
"R341296",4
"R341311",6
"R341314",4
"R341320",2
"R341321",3
"R341326",2
"R341327",6
"R341334",16
"R341370",4
"R341393",6
"R341402",2
"R341428",15
"R341438",4
"R341449",14
"R341455",6
"R341508",6
"R341512",12
"R341516",12
"R341523",4
"R341527",6
"R341556",4
"R341557",6
"R341576",6
"R341577",9
"R341578",6
"R341585",11
"R341586",8
"R341592",3
"R341626",8
"R341640",3
"R341652",9
"R341664",8
"R341678",2
"R341709",12
"R341716",11
"R341745",2
"R341748",5
"R341749",12
"R341752",3
"R341766",9
"R341771",1
"R341823",3
"R341824",3
"R341828",6
"R341837",9
"R341842",16
"R341851",2
"R341892",18
"R341894",10
"R341918",2
"R341962",9
"R341965",9
"R341968",4
"R341971",4
"R341980",28
"R342015",3
"R342042",2
"R342046",3
"R342051",25
"R342057",4
"R342067",6
"R342069",6
"R342070",9
"R342091",2
"R342129",8
"R342132",24
"R342134",2
"R342137",3
"R342146",2
"R342149",4
"R342187",16
"R342191",15
"R342193",3
"R342194",10
"R342209",7
"R342212",3
"R342257",29
"R342267",15
"R342278",10
"R342283",8
"R342287",11
"R342288",3
"R342295",6
"R342348",10
"R342352",12
"R342356",1
"R342357",16
"R342362",15
"R342369",4
"R342414",8
"R342418",12
"R342419",4
"R342422",21
"R342434",5
"R342436",21
"R342444",3
"R342445",19
"R342472",22
"R342504",12
"R342507",3
"R342512",8
"R342518",24
"R342519",15
"R342533",1
"R342574",4
"R342580",6
"R342591",4
"R342604",6
"R342613",9
"R342617",4
"R342629",4
"R342677",21
"R342680",4
"R342687",13
"R342696",2
"R342701",3
"R342707",12
"R342749",2
"R342755",12
"R342761",3
"R342765",7
"R342771",3
"R342797",1
"R342817",4
"R342839",3
"R342848",1
"R342856",2
"R342862",2
"R342900",9
"R342903",10
"R342906",1
"R342908",12
"R342909",4
"R342912",12
"R342929",1
"R342943",1
"R342969",16
"R342971",3
"R342974",31
"R342987",9
"R342989",1
"R343016",3
"R343027",45
"R343047",20
"R343050",4
"R343056",9
"R343061",18
"R343068",8
"R343106",12
"R343113",24
"R343119",13
"R343130",9
"R343182",2
"R343204",2
"R343206",6
"R343208",3
"R343214",5
"R343241",2
"R343259",2
"R343270",3
"R343273",9
"R343275",2
"R343279",3
"R343285",2
"R343340",4
"R343343",12
"R343351",8
"R343352",3
"R343353",3
"R343356",9
"R343376",2
"R343398",3
"R343401",11
"R343425",12
"R343429",15
"R343431",21
"R343438",5
"R343443",2
"R343467",16
"R343487",2
"R343490",18
"R343495",21
"R343499",6
"R343513",22
"R343518",3
"R343545",11
"R343562",8
"R343563",16
"R343574",6
"R343580",10
"R343609",2
"R343624",3
"R343625",4
"R343636",12
"R343640",3
"R343647",27
"R343650",9
"R343675",4
"R343709",6
"R343718",12
"R343729",12
"R343733",27
"R343734",9
"R343737",41
"R343778",12
"R343799",39
"R343815",2
"R343818",9
"R343823",3
"R343834",14
"R343840",24
"R343868",4
"R343888",6
"R343892",2
"R343894",6
"R343898",11
"R343933",7
"R343950",10
"R343951",11
"R343989",3
"R343995",2
"R343998",3
"R344001",3
"R344016",9
"R344058",16
"R344060",6
"R344061",3
"R344066",16
"R344069",4
"R344071",22
"R344079",4
"R344081",3
"R344085",5
"R344128",18
"R344132",3
"R344135",10
"R344144",12
"R344148",35
"R344152",4
"R344156",4
"R344176",5
"R344201",34
"R344202",12
"R344203",6
"R344206",24
"R344215",14
"R344222",7
"R344223",33
"R344292",9
"R344312",22
"R344323",17
"R344341",6
"R344410",14
"R344412",19
"R344424",28
"R344463",15
"R344485",12
"R344487",3
"R344494",1
"R344498",15
"R344501",7
"R344513",1
"R344573",10
"R344582",2
"R344590",11
"R344594",4
"R344595",25
"R344598",1
"R344647",24
"R344649",12
"R344654",13
"R344655",24
"R344657",1
"R344699",4
"R344718",10
"R344724",12
"R344725",8
"R344792",32
"R344795",15
"R344805",15
"R344806",3
"R344808",13
"R344813",18
"R344870",16
"R344879",8
"R344883",9
"R344885",12
"R344889",4
"R344898",7
"R344906",14
"R344925",21
"R344952",6
"R344955",9
"R344956",3
"R344957",4
"R344971",4
"R344978",8
"R344992",5
"R345016",1
"R345029",18
"R345035",6
"R345038",10
"R345071",6
"R345111",3
"R345113",2
"R345114",18
"R345120",4
"R345140",25
"R345164",4
"R345169",9
"R345181",6
"R345183",4
"R345188",16
"R345189",1
"R345191",3
"R345196",3
"R345251",8
"R345256",15
"R345258",3
"R345262",6
"R345285",1
"R345315",15
"R345327",12
"R345335",20
"R345371",2
"R345390",28
"R345391",15
"R345420",5
"R345434",9
"R345437",5
"R345455",6
"R345473",4
"R345514",6
"R345516",9
"R345521",8
"R345527",9
"R345536",14
"R345551",12
"R345563",14
"R345589",3
"R345592",7
"R345613",14
"R345616",21
"R345617",12
"R345622",17
"R345677",26
"R345680",13
"R345681",8
"R345687",4
"R345692",18
"R345718",19
"R345720",18
"R345730",10
"R345758",12
"R345761",24
"R345763",2
"R345768",9
"R345824",4
"R345826",4
"R345835",15
"R345848",20
"R345849",1
"R345890",1
"R345908",6
"R345923",12
"R345925",18
"R345926",6
"R345938",4
"R345940",10
"R345991",8
"R345993",43
"R345998",18
"R346002",14
"R346004",39
"R346005",15
"R346013",11
"R346031",2
"R346058",2
"R346065",13
"R346070",12
"R346076",38
"R346096",5
"R346110",14
"R346142",8
"R346143",3
"R346149",8
"R346163",13
"R346218",32
"R346220",3
"R346221",4
"R346224",11
"R346236",5
"R346247",3
"R346286",3
"R346287",8
"R346288",4
"R346290",3
"R346291",9
"R346292",4
"R346297",7
"R346309",12
"R346329",4
"R346347",9
"R346385",9
"R346387",8
"R346389",3
"R346399",1
"R346410",3
"R346429",6
"R346471",19
"R346474",6
"R346476",6
"R346478",3
"R346481",9
"R346490",5
"R346520",2
"R346548",15
"R346563",9
"R346569",4
"R346571",6
"R346572",2
"R346573",9
"R346581",4
"R346584",4
"R346605",4
"R346621",5
"R346637",6
"R346639",9
"R346644",2
"R346650",10
"R346670",4
"R346716",7
"R346718",2
"R346724",6
"R346731",9
"R346737",2
"R346773",1
"R346785",16
"R346786",3
"R346792",8
"R346874",4
"R346877",11
"R346879",6
"R346908",6
"R346919",18
"R346944",4
"R346948",4
"R346950",10
"R346951",6
"R346952",6
"R346963",2
"R346972",5
"R347003",36
"R347026",6
"R347032",3
"R347037",4
"R347079",7
"R347103",4
"R347106",8
"R347108",27
"R347109",24
"R347120",9
"R347146",36
"R347177",12
"R347179",6
"R347181",6
"R347184",6
"R347192",22
"R347236",10
"R347245",4
"R347249",2
"R347252",3
"R347262",12
"R347313",9
"R347317",4
"R347325",3
"R347327",3
"R347342",8
"R347350",2
"R347409",12
"R347410",2
"R347412",2
"R347417",4
"R347418",4
"R347454",1
"R347472",2
"R347477",15
"R347484",6
"R347486",9
"R347495",1
"R347551",1
"R347560",10
"R347564",9
"R347567",3
"R347573",4
"R347587",3
"R347625",14
"R347632",12
"R347635",15
"R347640",22
"R347645",17
"R347663",13
"R347703",4
"R347718",2
"R347722",8
"R347724",15
"R347776",9
"R347812",12
"R347814",14
"R347815",9
"R347821",6
"R347823",6
"R347829",11
"R347846",10
"R347881",16
"R347882",20
"R347883",4
"R347885",12
"R347886",9
"R347893",5
"R347897",13
"R347944",4
"R347951",3
"R347954",11
"R347970",24
"R347980",5
"R348006",4
"R348008",4
"R348011",8
"R348028",2
"R348047",1
"R348062",11
"R348075",3
"R348078",2
"R348081",3
"R348083",6
"R348084",12
"R348121",3
"R348131",8
"R348150",3
"R348152",2
"R348154",6
"R348155",3
"R348173",3
"R348186",4
"R348205",4
"R348214",3
"R348217",8
"R348219",12
"R348225",3
"R348231",2
"R348239",10
"R348255",3
"R348259",3
"R348302",3
"R348312",8
"R348321",8
"R348324",23
"R348325",6
"R348331",2
"R348365",6
"R348399",4
"R348402",8
"R348406",9
"R348407",21
"R348413",16
"R348430",12
"R348477",4
"R348479",10
"R348486",15
"R348487",6
"R348490",5
"R348505",18
"R348543",2
"R348550",12
"R348557",8
"R348571",6
"R348575",20
"R348577",10
"R348583",10
"R348597",4
"R348634",10
"R348642",9
"R348644",9
"R348651",1
"R348714",6
"R348718",15
"R348719",3
"R348741",25
"R348776",9
"R348785",8
"R348788",15
"R348790",15
"R348803",9
"R348833",2
"R348838",9
"R348874",4
"R348875",7
"R348931",6
"R348939",3
"R348942",9
"R348965",1
"R348982",1
"R349019",12
"R349024",11
"R349027",27
"R349060",3
"R349102",1
"R349109",24
"R349114",22
"R349116",8
"R349131",3
"R349135",24
"R349140",4
"R349145",12
"R349193",12
"R349203",8
"R349210",2
"R349217",7
"R349257",12
"R349262",4
"R349287",6
"R349288",9
"R349301",12
"R349308",4
"R349311",8
"R349347",26
"R349355",10
"R349365",11
"R349367",3
"R349386",2
"R349392",20
"R349398",2
"R349399",1
"R349437",6
"R349442",6
"R349454",6
"R349472",3
"R349521",2
"R349533",10
"R349535",24
"R349538",15
"R349541",12
"R349545",1
"R349580",6
"R349585",4
"R349597",2
"R349598",8
"R349600",4
"R349605",4
"R349610",18
"R349613",25
"R349624",5
"R349656",6
"R349674",5
"R349682",7
"R349686",4
"R349687",1
"R349730",38
"R349743",4
"R349752",8
"R349756",24
"R349763",15
"R349765",6
"R349772",12
"R349775",6
"R349819",2
"R349837",6
"R349842",2
"R349845",9
"R349849",14
"R349852",3
"R349872",7
"R349877",2
"R349907",2
"R349921",4
"R349923",12
"R349927",7
"R349929",6
"R349935",21
"R349936",26
"R349955",3
"R349992",2
"R349998",3
"R350004",21
"R350022",21
"R350036",44
"R350039",7
"R350069",39
"R350071",3
"R350073",6
"R350074",4
"R350128",9
"R350145",16
"R350166",6
"R350167",12
"R350177",1
"R350231",16
"R350242",8
"R350244",6
"R350256",1
"R350311",6
"R350318",3
"R350321",16
"R350331",6
"R350336",9
"R350345",10
"R350379",18
"R350388",2
"R350394",18
"R350401",28
"R350416",3
"R350439",1
"R350468",14
"R350469",3
"R350475",2
"R350479",8
"R350491",15
"R350521",3
"R350533",8
"R350537",6
"R350539",28
"R350540",3
"R350544",1
"R350554",4
"R350600",2
"R350630",16
"R350632",12
"R350634",21
"R350637",3
"R350642",12
"R350657",3
"R350680",4
"R350688",6
"R350693",18
"R350698",17
"R350699",4
"R350712",9
"R350713",12
"R350716",17
"R350736",4
"R350784",1
"R350791",3
"R350793",16
"R350796",1
"R350821",8
"R350847",1
"R350888",8
"R350916",2
"R350965",2
"R350969",6
"R350970",6
"R351021",8
"R351024",6
"R351025",7
"R351027",9
"R351032",10
"R351056",5
"R351074",3
"R351081",6
"R351091",2
"R351102",4
"R351110",2
"R351165",9
"R351168",3
"R351179",12
"R351182",3
"R351184",2
"R351209",1
"R351273",5
"R351284",4
"R351286",7
"R351305",3
"R351307",8
"R351329",2
"R351331",6
"R351333",4
"R351336",8
"R351352",5
"R351364",5
"R351389",2
"R351392",12
"R351397",3
"R351398",3
"R351414",2
"R351433",3
"R351475",1
"R351486",6
"R351492",6
"R351493",9
"R351544",3
"R351548",3
"R351549",2
"R351558",6
"R351565",1
"R351672",6
"R351709",4
"R351733",17
"R351744",6
"R351747",6
"R351756",7
"R351794",12
"R351802",15
"R351808",9
"R351814",4
"R351843",1
"R351864",16
"R351865",9
"R351866",8
"R351909",4
"R351938",2
"R351944",3
"R351963",12
"R351967",21
"R351971",2
"R351992",4
"R352024",3
"R352026",9
"R352030",6
"R352033",20
"R352058",7
"R352069",6
"R352082",1
"R352095",5
"R352100",8
"R352107",12
"R352108",12
"R352130",10
"R352138",6
"R352158",30
"R352159",9
"R352175",15
"R352177",6
"R352178",6
"R352187",3
"R352197",20
"R352229",4
"R352233",1
"R352238",6
"R352241",3
"R352243",2
"R352246",1
"R352255",1
"R352262",3
"R352297",3
"R352306",2
"R352312",5
"R352357",1
"R352392",6
"R352411",3
"R352416",4
"R352417",8
"R352418",2
"R352425",1
"R352491",5
"R352492",3
"R352496",3
"R352505",5
"R352543",3
"R352550",3
"R352647",2
"R352655",1
"R352704",10
"R352705",4
"R352712",9
"R352730",1
"R352746",4
"R352767",6
"R352773",6
"R352776",6
"R352781",12
"R352782",2
"R352790",6
"R352814",3
"R352826",3
"R352830",2
"R352840",8
"R352842",4
"R352845",3
"R352846",3
"R352849",8
"R352860",3
"R352908",4
"R352911",6
"R352913",3
"R352927",4
"R352930",7
"R352951",2
"R352984",6
"R352994",3
"R352998",3
"R353016",4
"R353020",6
"R353040",6
"R353070",6
"R353071",6
"R353074",6
"R353082",3
"R353088",4
"R353104",3
"R353117",1
"R353140",21
"R353151",3
"R353152",3
"R353157",2
"R353167",15
"R353204",3
"R353242",12
"R353245",9
"R353246",9
"R353248",4
"R353279",1
"R353304",3
"R353308",3
"R353313",2
"R353321",4
"R353341",3
"R353377",1
"R353383",3
"R353405",7
"R353406",3
"R353476",4
"R353498",1
"R353532",6
"R353534",6
"R353535",4
"R353552",4
"R353618",9
"R353619",6
"R353620",4
"R353628",16
"R353651",17
"R353667",4
"R353685",12
"R353691",2
"R353692",2
"R353694",3
"R353701",8
"R353751",5
"R353757",1
"R353758",6
"R353768",3
"R353778",20
"R353779",13
"R353783",6
"R353790",8
"R353855",4
"R353860",9
"R353861",3
"R353890",3
"R353921",1
"R353922",9
"R353928",33
"R353941",6
"R353943",7
"R353946",8
"R353974",8
"R354020",7
"R354032",11
"R354045",10
"R354050",2
"R354077",16
"R354080",3
"R354081",6
"R354082",2
"R354083",4
"R354084",2
"R354089",3
"R354090",12
"R354119",5
"R354146",2
"R354154",8
"R354171",1
"R354195",1
"R354227",4
"R354346",4
"R354351",3
"R354396",6
"R354404",12
"R354415",2
"R354459",6
"R354462",21
"R354464",6
"R354465",8
"R354469",4
"R354484",3
"R354506",9
"R354511",23
"R354519",6
"R354526",16
"R354527",4
"R354533",8
"R354555",5
"R354581",3
"R354584",3
"R354585",3
"R354589",4
"R354643",4
"R354644",3
"R354645",6
"R354650",4
"R354654",8
"R354690",3
"R354693",7
"R354711",4
"R354717",3
"R354720",6
"R354727",2
"R354747",2
"R354762",11
"R354777",4
"R354781",3
"R354782",10
"R354784",3
"R354790",1
"R354792",5
"R354847",2
"R354848",6
"R354873",2
"R354903",4
"R354907",6
"R354910",2
"R354912",3
"R354913",18
"R354918",4
"R354928",15
"R354940",1
"R354979",6
"R354984",12
"R354988",9
"R354996",5
"R355016",1
"R355051",14
"R355056",8
"R355058",6
"R355062",2
"R355066",3
"R355068",3
"R355073",20
"R355095",3
"R355117",4
"R355118",9
"R355119",6
"R355120",6
"R355121",6
"R355141",7
"R355149",1
"R355178",6
"R355197",2
"R355200",14
"R355201",3
"R355202",3
"R355215",3
"R355217",2
"R355228",3
"R355258",7
"R355262",2
"R355270",3
"R355278",28
"R355283",3
"R355302",1
"R355339",3
"R355340",12
"R355341",6
"R355344",2
"R355348",4
"R355363",3
"R355368",2
"R355408",8
"R355414",18
"R355416",9
"R355425",3
"R355463",2
"R355491",12
"R355492",20
"R355499",6
"R355502",9
"R355504",4
"R355511",9
"R355516",22
"R355532",5
"R355563",3
"R355574",8
"R355578",9
"R355579",9
"R355581",16
"R355588",8
"R355612",2
"R355639",4
"R355643",4
"R355644",9
"R355648",6
"R355649",9
"R355653",4
"R355655",13
"R355678",4
"R355693",6
"R355694",3
"R355709",3
"R355723",8
"R355740",3
"R355761",6
"R355767",9
"R355769",9
"R355771",4
"R355782",2
"R355806",2
"R355808",6
"R355816",3
"R355817",12
"R355823",8
"R355826",10
"R355829",12
"R355858",5
"R355859",3
"R355875",12
"R355886",6
"R355893",33
"R355905",4
"R355935",3
"R355939",16
"R355940",6
"R355946",19
"R355986",3
"R355987",4
"R356007",9
"R356026",1
"R356033",10
"R356112",4
"R356116",2
"R356149",1
"R356330",2
"R356333",3
"R356385",3
"R356389",4
"R356391",6
"R356393",7
"R356406",2
"R356429",4
"R356431",3
"R356433",6
"R356437",6
"R356444",4
"R356469",1
"R356479",10
"R356482",6
"R356503",3
"R356504",2
"R356507",3
"R356515",9
"R356530",1
"R356566",3
"R356570",8
"R356571",3
"R356574",2
"R356587",1
"R356614",6
"R356620",1
"R356628",4
"R356634",2
"R356642",5
"R356647",3
"R356651",3
"R356658",6
"R356668",2
"R356669",14
"R356689",4
"R356695",4
"R356699",3
"R356705",1
"R356735",1
"R356755",2
"R356758",3
"R356761",4
"R356762",3
"R356804",1
"R357027",12
"R357033",18
"R357090",9
"R357095",2
"R357106",26
"R357129",3
"R357147",5
"R357152",3
"R357155",2
"R357162",3
"R357212",7
"R357234",18
"R357236",3
"R357256",1
"R357291",16
"R357295",12
"R357299",4
"R357301",6
"R357302",6
"R357332",2
"R357363",9
"R357368",6
"R357389",2
"R357435",4
"R357437",6
"R357439",10
"R357445",2
"R357518",12
"R357565",8
"R357583",2
"R357584",8
"R357596",5
"R357647",8
"R357650",2
"R357652",3
"R357654",3
"R357718",1
"R357731",4
"R357733",3
"R357735",6
"R357762",3
"R357782",8
"R357785",6
"R357804",4
"R357806",6
"R357809",6
"R357814",6
"R357835",3
"R357872",8
"R357881",6
"R357890",4
"R357894",6
"R357936",2
"R357960",3
"R357962",3
"R357979",2
"R358034",10
"R358036",12
"R358037",15
"R358046",6
"R358069",3
"R358088",9
"R358105",12
"R358108",2
"R358112",9
"R358114",3
"R358123",17
"R358135",4
"R358136",33
"R358142",4
"R358162",6
"R358173",4
"R358184",6
"R358186",3
"R358188",3
"R358195",5
"R358197",6
"R358256",16
"R358272",3
"R358283",3
"R358331",4
"R358333",2
"R358335",3
"R358398",4
"R358401",6
"R358402",9
"R358410",11
"R358428",1
"R358463",12
"R358466",2
"R358469",3
"R358470",7
"R358478",15
"R358490",4
"R358493",2
"R358497",1
"R358543",3
"R358547",5
"R358552",2
"R358558",4
"R358610",8
"R358611",2
"R358619",3
"R358622",3
"R358697",4
"R358708",1
"R358742",4
"R358745",3
"R358749",3
"R358809",3
"R358815",6
"R358818",6
"R358838",5
"R358841",2
"R358891",6
"R358898",12
"R358900",9
"R358909",6
"R358923",3
"R358933",20
"R358949",12
"R358959",3
"R358960",3
"R358965",2
"R358977",4
"R358988",3
"R359020",12
"R359023",2
"R359025",3
"R359037",7
"R359050",1
"R359079",16
"R359099",3
"R359100",2
"R359102",3
"R359103",4
"R359115",1
"R359130",2
"R359186",15
"R359188",21
"R359189",12
"R359208",9
"R359235",21
"R359265",2
"R359270",3
"R359272",11
"R359283",4
"R359307",9
"R359344",3
"R359351",2
"R359352",3
"R359368",1
"R359372",8
"R359426",3
"R359488",18
"R359489",10
"R359492",18
"R359519",6
"R359543",15
"R359547",4
"R359551",3
"R359554",15
"R359557",24
"R359558",3
"R359577",1
"R359627",3
"R359631",20
"R359649",1
"R359670",6
"R359677",7
"R359723",23
"R359739",6
"R359744",3
"R359747",2
"R359753",12
"R359755",2
"R359803",7
"R359810",18
"R359813",12
"R359818",23
"R359824",3
"R359863",4
"R359869",4
"R359872",6
"R359873",18
"R359874",3
"R359889",3
"R359910",14
"R359924",8
"R359932",12
"R359933",9
"R359945",8
"R359977",3
"R359982",24
"R359994",4
"R360006",2
"R360014",3
"R360015",8
"R360047",9
"R360062",10
"R360063",15
"R360064",6
"R360067",3
"R360069",17
"R360071",16
"R360095",4
"R360104",9
"R360109",12
"R360122",16
"R360129",12
"R360132",2
"R360145",30
"R360154",29
"R360186",18
"R360194",8
"R360195",32
"R360196",16
"R360202",16
"R360203",2
"R360209",27
"R360212",12
"R360228",5
"R360246",31
"R360256",24
"R360259",4
"R360270",3
"R360306",14
"R360309",6
"R360326",6
"R360332",4
"R360333",4
"R360343",6
"R360345",3
"R360356",4
"R360363",2
"R360368",8
"R360415",24
"R360440",4
"R360474",6
"R360475",8
"R360478",28
"R360480",2
"R360484",12
"R360492",1
"R360498",6
"R360535",10
"R360556",8
"R360560",10
"R360568",15
"R360571",11
"R360573",12
"R360628",8
"R360629",9
"R360635",6
"R360640",9
"R360642",9
"R360653",9
"R360656",18
"R360683",25
"R360719",6
"R360722",13
"R360725",9
"R360729",8
"R360730",9
"R360736",7
"R360740",10
"R360778",12
"R360784",1
"R360806",3
"R360807",3
"R360816",2
"R360819",12
"R360860",11
"R360866",28
"R360875",17
"R360876",9
"R360878",4
"R360879",1
"R360881",5
"R360882",3
"R360883",9
"R360898",1
"R360916",14
"R360937",16
"R360938",8
"R360943",14
"R360947",7
"R360955",12
"R360976",1
"R360998",7
"R361001",2
"R361004",20
"R361005",3
"R361008",4
"R361012",8
"R361048",3
"R361073",4
"R361086",3
"R361091",3
"R361095",6
"R361142",2
"R361183",7
"R361204",4
"R361216",5
"R361223",1
"R361247",1
"R361249",9
"R361267",10
"R361271",12
"R361313",11
"R361331",4
"R361334",4
"R361341",15
"R361382",15
"R361409",3
"R361413",6
"R361419",9
"R361427",3
"R361440",12
"R361501",9
"R361504",4
"R361527",5
"R361528",3
"R361577",4
"R361586",6
"R361616",1
"R361630",2
"R361638",9
"R361641",3
"R361643",2
"R361645",9
"R361652",10
"R361685",4
"R361689",2
"R361729",4
"R361730",2
"R361738",2
"R361741",19
"R361787",3
"R361802",12
"R361805",3
"R361817",2
"R361863",2
"R361875",3
"R361879",8
"R361887",12
"R361888",4
"R361909",1
"R361945",1
"R361947",19
"R361962",6
"R361966",28
"R361971",9
"R361977",1
"R361978",18
"R361983",3
"R362022",11
"R362038",6
"R362052",9
"R362067",21
"R362132",14
"R362134",8
"R362137",8
"R362151",12
"R362153",25
"R362188",1
"R362196",4
"R362200",3
"R362202",24
"R362205",12
"R362210",6
"R362211",6
"R362224",39
"R362294",3
"R362295",2
"R362298",6
"R362299",7
"R362302",3
"R362360",20
"R362365",10
"R362375",3
"R362381",18
"R362383",6
"R362387",15
"R362390",3
"R362444",23
"R362447",4
"R362457",5
"R362459",10
"R362486",4
"R362496",22
"R362523",2
"R362525",4
"R362531",3
"R362533",27
"R362545",4
"R362579",5
"R362585",3
"R362592",4
"R362594",4
"R362603",8
"R362624",5
"R362667",4
"R362670",3
"R362671",3
"R362673",2
"R362678",4
"R362739",6
"R362740",9
"R362745",6
"R362748",16
"R362756",9
"R362759",8
"R362760",7
"R362765",1
"R362772",3
"R362805",3
"R362807",3
"R362809",6
"R362826",4
"R362827",10
"R362830",11
"R362834",3
"R362876",3
"R362889",2
"R362898",11
"R362901",3
"R362908",18
"R362913",4
"R362914",12
"R362951",8
"R362961",4
"R362962",2
"R362976",7
"R362985",4
"R363028",2
"R363056",4
"R363059",4
"R363062",3
"R363063",1
"R363071",1
"R363081",3
"R363122",12
"R363126",1
"R363128",6
"R363135",9
"R363146",2
"R363147",4
